日期, 成交量,開盤,最高,最低,收盤,漲跌
2017/10/13,1214.06,10712.48,10724.09,10675.83,10724.09,12.65
2017/10/16,1259.6,10735.14,10774.21,10723.37,10774.21,50.12
2017/10/17,1191.45,10790.35,10798.52,10723.15,10723.15,-51.06
2017/10/18,1366.65,10773.85,10790.31,10684.32,10720.28,-2.87
2017/10/19,1191.08,10745.77,10798.54,10745.77,10760.29,40.01
2017/10/20,1249.8,10737.87,10753.77,10702.56,10728.88,-31.41
2017/10/23,1045.93,10759.47,10792.27,10731.9,10735.21,6.33
2017/10/24,1110.28,10749.9,10766.64,10726.25,10743.78,8.57
2017/10/25,1191.17,10771.4,10794.55,10740.07,10750.57,6.79
2017/10/26,1115.44,10735.35,10756.51,10716.52,10734.76,-15.81
2017/10/27,1474.35,10757.35,10803.6,10701.08,10709.11,-25.65
2017/10/30,1230.75,10777.6,10842.25,10743.13,10756.87,47.76
2017/10/31,1177.31,10768.9,10829.33,10747.37,10793.8,36.93
2017/11/1,1272.88,10816.04,10843.41,10785.32,10806.36,12.56
2017/11/2,1161.65,10797.63,10827.67,10788.51,10788.51,-17.85
2017/11/3,1133.28,10797.91,10835.7,10765.31,10800.77,12.26
2017/11/6,1128.72,10856.56,10858.5,10769.19,10786.19,-14.58
2017/11/7,1246.41,10820.83,10842.61,10807.89,10840.34,54.15
2017/11/8,1205.54,10839.44,10844.74,10806.01,10818.99,-21.35
2017/11/9,1449.53,10802.95,10831.38,10721.87,10743.27,-75.72
2017/11/10,1196.19,10713.67,10742.61,10659.29,10732.67,-10.6
2017/11/13,1222.62,10728.22,10749.39,10683.92,10683.92,-48.75
2017/11/14,1242.02,10716.59,10735.08,10654.58,10687.18,3.26
2017/11/15,1267.21,10662.08,10669.59,10600.26,10630.65,-56.53
2017/11/16,1048.21,10629.16,10666.66,10609.23,10625.04,-5.61
2017/11/17,1268.28,10673.43,10729.45,10673.43,10701.64,76.6
2017/11/20,1085.86,10706.79,10728.39,10656.18,10664.55,-37.09
2017/11/21,1366.39,10688.22,10787.58,10687.26,10779.24,114.69
2017/11/22,1789.75,10815.4,10882.65,10801.1,10822.59,43.35
2017/11/23,1287.4,10837.61,10872.29,10809.09,10854.57,31.98
2017/11/24,1251.65,10847.79,10873.91,10833.78,10854.09,-0.48
2017/11/27,1337.61,10836.82,10856,10746.74,10750.93,-103.16
2017/11/28,1391.95,10733.56,10752.58,10692.53,10707.07,-43.86
2017/11/29,1337.64,10735.24,10762.91,10697.62,10713.55,6.48
2017/11/30,2299.18,10623.2,10650.18,10560.44,10560.44,-153.11
2017/12/1,1791.27,10591.62,10665.92,10495.15,10600.37,39.93
2017/12/4,1283.75,10617.27,10665.43,10565.68,10651.11,50.74
2017/12/5,1446.21,10607.62,10635.71,10540.74,10566.85,-84.26
2017/12/6,1598.28,10541.03,10541.03,10376.65,10393.92,-172.93
2017/12/7,1375.14,10404.42,10418.97,10322.76,10355.76,-38.16
2017/12/8,1298.22,10406.35,10419.28,10336.26,10398.62,42.86
2017/12/11,1167.57,10438.33,10504.67,10438.33,10473.09,74.47
2017/12/12,1062.73,10488.73,10495.24,10408.06,10443.28,-29.81
2017/12/13,1026.74,10447.11,10489.17,10444.7,10470.7,27.42
2017/12/14,1124.45,10494.6,10577.53,10494.6,10538.01,67.31
2017/12/15,1251.31,10517.21,10520.66,10436.11,10491.44,-46.57
2017/12/18,944.13,10478.74,10526.41,10472.39,10506.52,15.08
2017/12/19,1117.47,10508.33,10544,10452.08,10467.34,-39.18
2017/12/20,1013.08,10470.36,10514.31,10470.36,10504.52,37.18
2017/12/21,981.69,10526.97,10545.78,10488.97,10488.97,-15.55
2017/12/22,912.6,10503.1,10537.27,10486.52,10537.27,48.3
2017/12/25,813.65,10546.64,10556.65,10514.54,10522.49,-14.78
2017/12/26,972.66,10526.14,10528.92,10408.12,10421.91,-100.58
2017/12/27,909.36,10419.81,10497.77,10419.81,10486.67,64.76
2017/12/28,1047.04,10513.29,10592.04,10513.29,10567.64,80.97
2017/12/29,1091.82,10590.95,10659.98,10590.95,10642.86,75.22
2018/1/2,1038.37,10664.82,10710.73,10650.77,10710.73,67.87
2018/1/3,1399.72,10759.61,10813.16,10759.61,10801.57,90.84
2018/1/4,1431.3,10834.58,10853.46,10794.25,10848.63,47.06
2018/1/5,1411.62,10856.92,10879.8,10815.68,10879.8,31.17
2018/1/8,1370.7,10899.09,10918.47,10869.12,10915.75,35.95
2018/1/9,1302.36,10922.35,10931,10860.77,10914.89,-0.86
2018/1/10,1375.62,10915.32,10934.75,10819.25,10831.09,-83.8
2018/1/11,1214.22,10824.54,10844.08,10770.1,10810.06,-21.03
2018/1/12,1266.69,10818.24,10899.98,10818.24,10883.96,73.9
2018/1/15,1254.8,10932.37,10962.55,10911.89,10956.31,72.35
2018/1/16,1310.18,10955.81,10986.11,10920.5,10986.11,29.8
2018/1/17,1472.99,10976.13,11030.22,10942.95,11004.8,18.69
2018/1/18,1493.52,11048.06,11122.82,11048.06,11071.57,66.77
2018/1/19,1338.81,11123.58,11150.85,11095.85,11150.85,79.28
2018/1/22,1485.61,11169.79,11231.46,11142.38,11231.46,80.61
2018/1/23,1579.08,11243.49,11270.18,11201.52,11253.11,21.65
2018/1/24,1446.96,11228.71,11228.71,11107.32,11152.16,-100.95
2018/1/25,1606.5,11154.36,11268.61,11131.85,11165.95,13.79
2018/1/26,1362.67,11152.53,11178.3,11089.48,11147.1,-18.85
2018/1/29,1307.71,11202.27,11246.18,11161.83,11221.81,74.71
2018/1/30,1376.96,11189.57,11189.57,11076.78,11076.78,-145.03
2018/1/31,1332.01,11054.36,11158.29,11007.89,11103.79,27.01
2018/2/1,1212.33,11139.4,11212.1,11139.4,11160.25,56.46
2018/2/2,1199.65,11151.65,11153.32,11070.43,11126.23,-34.02
2018/2/5,1284.31,10970.3,10970.3,10855.43,10946.25,-179.98
2018/2/6,2413.22,10761.01,10761.01,10300.4,10404,-542.25
2018/2/7,1739.74,10547.64,10697.82,10547.64,10551.54,147.54
2018/2/8,1197.34,10559.44,10609.5,10512.93,10528.52,-23.02
2018/2/9,1511.74,10371.01,10392.31,10189.04,10371.75,-156.77
2018/2/12,1069.91,10429.09,10473.51,10416.01,10421.09,49.34
2018/2/21,1453.15,10559.79,10720.48,10559.79,10714.44,293.35
2018/2/22,1204.78,10698.47,10698.47,10620.8,10662.38,-52.06
2018/2/23,1236.79,10688.97,10799.29,10688.97,10794.55,132.17
2018/2/26,1202.84,10827.98,10890.69,10827.98,10836.7,42.15
2018/2/27,1360.24,10896.16,10937.9,10815.47,10815.47,-21.23
2018/3/1,1288.04,10779.1,10805.55,10709.69,10785.79,-29.68
2018/3/2,1096.51,10719.29,10719.29,10638.98,10698.17,-87.62
2018/3/5,1122.95,10727.45,10756.37,10642.9,10642.9,-55.27
2018/3/6,1110.37,10711.15,10784.34,10711.15,10784.34,141.44
2018/3/7,1210.55,10762.99,10818.05,10745.32,10745.32,-39.02
2018/3/8,1207.5,10788.43,10852.33,10788.43,10823.24,77.92
2018/3/9,1231.56,10847.74,10882.76,10845.38,10864.82,41.58
2018/3/12,1398.44,10908.99,11016.56,10908.99,11002.1,137.28
